date,time,stockcode,open,high,low,close,vol,val,freq
20200109,120000,00008650,4,OK  ,NET SEKURITAS                                               ,0
20200109,120000,00008651,4,PC  ,FAC Sekuritas Indonesia                                     ,0
20200109,120000,00008652,4,PD  ,Indo Premier Sekuritas                                      ,0
20200109,120000,00008653,4,PF  ,Danasakti Sekuritas Indonesia                               ,0
20200109,120000,00008654,4,PG  ,PANCA GLOBAL SECURITIES                                     ,0
20200109,120000,00008655,4,PI  ,Magenta Kapital Sekuritas Indonesia                         ,0
20200109,120000,00008656,4,PK  ,Pratama Capital Sekuritas                                   ,0
20200109,120000,00008657,4,PO  ,Pilarmas Investindo Sekuritas                               ,0
20200109,120000,00008658,4,PP  ,Aldiracita Sekuritas Indonesia                              ,0
20200109,120000,00008659,4,PS  ,PARAMITRA ALFA SEKURITAS                                    ,0
20200109,120000,00008660,4,QA  ,Pool Advista Sekuritas                                      ,0
20200109,120000,00008661,4,RB  ,Nikko Sekuritas Indonesia                                   ,0
20200109,120000,00008662,4,RF  ,Buana Capital Sekuritas                                     ,0
20200109,120000,00008663,4,RG  ,Profindo Sekuritas Indonesia                                ,0
20200109,120000,00008664,4,RO  ,NISP SEKURITAS                                              ,0
20200109,120000,00008665,4,RS  ,Yulie Sekuritas Indonesia Tbk.                              ,0
20200109,120000,00008666,4,RX  ,Macquarie Sekuritas Indonesia                               ,0
20200109,120000,00008667,4,SA  ,BOSOWA SEKURITAS                                            ,0
20200109,120000,00008668,4,SC  ,IMG Sekuritas                                               ,0
20200109,120000,00008669,4,SF  ,SURYA FAJAR SEKURITAS                                       ,0
20200109,120000,00008670,4,SG  ,FISGLOBAL                                                   ,0
20200109,120000,00008671,4,SH  ,Artha Sekuritas Indonesia                                   ,0
20200109,120000,00008672,4,SM  ,SINERGI MILLENIUM SEKURITAS                                 ,1
20200109,120000,00008673,4,SQ  ,BCA Sekuritas                                               ,0
20200109,120000,00008674,4,SS  ,Supra Sekuritas Indonesia                                   ,0
20200109,120000,00008675,4,TF  ,Universal Broker Indonesia Sekuritas                        ,0
20200109,120000,00008676,4,TP  ,OCBC Sekuritas Indonesia                                    ,0
20200109,120000,00008677,4,TS  ,Dwidana Sakti Sekuritas                                     ,0
20200109,120000,00008678,4,TX  ,Dhanawibawa Sekuritas Indonesia                             ,0
20200109,120000,00008679,4,V1  ,Virtual User 1                                              ,0
20200109,120000,00008680,4,VB  ,KALACAKRA                                                   ,0
20200109,120000,00008681,4,VC  ,Fisglobal                                                   ,0
20200109,120000,00008682,4,VD  ,Ullink Ltd                                                  ,0
20200109,120000,00008683,4,VE  ,SOA                                                         ,0
20200109,120000,00008684,4,VF  ,Fisglobal2                                                  ,0
20200109,120000,00008685,4,VG  ,SAS                                                         ,0
20200109,120000,00008686,4,VH  ,MAGNA SOLUSI                                                ,0
20200109,120000,00008687,4,VI  ,PTI SEJAHTERA                                               ,0
20200109,120000,00008688,4,VJ  ,IDX STI                                                     ,0
20200109,120000,00008689,4,VN  ,N2N                                                         ,0
20200109,120000,00008690,4,VX  ,KALACAKRA 2                                                 ,0
20200109,120000,00008691,4,VY  ,PTI                                                         ,0
20200109,120000,00008692,4,VZ  ,MICROPIRANTI                                                ,0
20200109,120000,00008693,4,XA  ,NH Korindo Sekuritas Indonesia                              ,0
20200109,120000,00008694,4,XC  ,Primasia Unggul Sekuritas                                   ,0
20200109,120000,00008695,4,XL  ,Mahakarya Artha Sekuritas                                   ,0
20200109,120000,00008696,4,YB  ,Jasa Utama Capital Sekuritas                                ,0
20200109,120000,00008697,4,YJ  ,Lotus Andalan Sekuritas                                     ,0
20200109,120000,00008698,4,YO  ,AMANTARA SECURITIES                                         ,0
20200109,120000,00008699,4,YP  ,Mirae Asset Sekuritas Indonesia                             ,0
20200109,120000,00008700,4,YU  ,CIMB Sekuritas Indonesia                                    ,0
20200109,120000,00008701,4,ZC  ,test TM                                                     ,0
20200109,120000,00008702,4,ZP  ,MAYBANK KIM ENG SECURITIES                                  ,0
20200109,120000,00008703,4,ZR  ,Bumiputera Sekuritas                                        ,0
20200109,120000,00008704,4,ZX  ,FIDESSA                                                     ,0
20200109,120000,00008705,4,ZY  ,FIDESSA2                                                    ,0
20200109,120000,00008706,4,ZZ  ,Kliring & Penjaminan Efek Ind.                              ,0
