20200109,095730,00004700,2,095730,0,SMCB                 ,RG  ,000425314314,00000001065.00,000000002600,XC  ,D,XC  ,D,00000001060.00,000000254900,00000001065.00,000000063900,000940088653,000940087692
20200109,095810,00004710,2,095810,0,GJTL                 ,RG  ,000425314315,00000001050.00,000000005000,XC  ,D,XC  ,D,00000001050.00,000000243200,00000001055.00,000000079800,000940087608,000940088654
20200109,095908,00004720,2,095908,0,SMCB                 ,RG  ,000425314316,00000001065.00,000000000800,XC  ,D,XC  ,D,00000001060.00,000000254900,00000001065.00,000000061300,000940088655,000940087692
20200109,095908,00004721,2,095908,0,SMCB                 ,RG  ,000425314317,00000001065.00,000000001800,XC  ,D,XC  ,D,00000001060.00,000000254900,00000001065.00,000000061300,000940088655,000940087693
20200109,095950,00004731,2,095950,0,GJTL                 ,RG  ,000425314318,00000001050.00,000000003800,XC  ,D,XC  ,D,00000001050.00,000000239400,00000001055.00,000000079800,000940087608,000940088656
20200109,100057,00004744,2,100057,0,SMCB                 ,RG  ,000425314319,00000001060.00,000000001900,XC  ,D,XC  ,D,00000001060.00,000000253000,00000001065.00,000000061300,000940087683,000940088658
20200109,100125,00004753,2,100125,0,GJTL                 ,RG  ,000425314320,00000001050.00,000000004400,XC  ,D,XC  ,D,00000001050.00,000000235000,00000001055.00,000000079800,000940087608,000940088659
20200109,100229,00004764,2,100229,0,SMCB                 ,RG  ,000425314321,00000001065.00,000000002500,XC  ,D,XC  ,D,00000001060.00,000000253000,00000001065.00,000000058800,000940088660,000940087693
20200109,100314,00004774,2,100314,0,GJTL                 ,RG  ,000425314322,00000001055.00,000000004500,XC  ,D,XC  ,D,00000001050.00,000000235000,00000001055.00,000000075300,000940088661,000940087611
20200109,100355,00004788,2,100355,0,SMCB                 ,RG  ,000425314323,00000001060.00,000000002000,XC  ,D,XC  ,D,00000001060.00,000000251000,00000001065.00,000000058800,000940087683,000940088664
20200109,100404,00004796,2,100404,0,GJTL                 ,RG  ,000425314324,00000001055.00,000000004400,NI  ,D,XC  ,D,00000001050.00,000000235000,00000001055.00,000000065300,000940088665,000940087611
20200109,100404,00004797,2,100404,0,GJTL                 ,RG  ,000425314325,00000001055.00,000000005600,NI  ,D,XC  ,D,00000001050.00,000000235000,00000001055.00,000000065300,000940088665,000940087612
20200109,100501,00004811,2,100501,0,GJTL                 ,RG  ,000425314326,00000001050.00,000000004000,XC  ,D,XC  ,D,00000001050.00,000000231000,00000001055.00,000000065300,000940087608,000940088668
20200109,100518,00004821,2,100518,0,SMCB                 ,RG  ,000425314327,00000001065.00,000000002000,XC  ,D,XC  ,D,00000001060.00,000000251000,00000001065.00,000000056800,000940088669,000940087693
20200109,100625,00004831,2,100625,0,GJTL                 ,RG  ,000425314328,00000001055.00,000000005000,XC  ,D,XC  ,D,00000001050.00,000000231000,00000001055.00,000000060300,000940088670,000940087612
20200109,100701,00004843,2,100701,0,SMCB                 ,RG  ,000425314329,00000001060.00,000000002100,XC  ,D,XC  ,D,00000001060.00,000000248900,00000001065.00,000000056800,000940087683,000940088674
20200109,100752,00004859,2,100752,0,GJTL                 ,RG  ,000425314330,00000001055.00,000000003900,XC  ,D,XC  ,D,00000001050.00,000000231000,00000001055.00,000000056400,000940088677,000940087612
20200109,100829,00004869,2,100829,0,SMCB                 ,RG  ,000425314331,00000001065.00,000000002700,XC  ,D,XC  ,D,00000001060.00,000000248900,00000001065.00,000000054100,000940088678,000940087693
20200109,100910,00004880,2,100910,0,GJTL                 ,RG  ,000425314332,00000001050.00,000000005100,XC  ,D,XC  ,D,00000001050.00,000000225900,00000001055.00,000000056400,000940087608,000940088680
20200109,100923,00004888,2,100923,0,RIMO                 ,NG  ,000425314333,00000000050.00,000000050000,ZR  ,D,AF  ,D,00000000000.00,000000000000,00000000000.00,000000000000,000940088673,000940088672
20200109,100944,00004895,2,100944,0,SMCB                 ,RG  ,000425314334,00000001065.00,000000002600,XC  ,D,XC  ,D,00000001060.00,000000248900,00000001065.00,000000051500,000940088683,000940087693
20200109,101032,00004924,2,101032,0,BBRI                 ,RG  ,000425314335,00000004850.00,000000000100,BK  ,D,BK  ,D,00000004470.00,000000000700,00000000000.00,000000000000,000940088697,000940088695
20200109,101058,00004945,2,101058,0,GJTL                 ,RG  ,000425314336,00000001050.00,000000005100,XC  ,D,XC  ,D,00000001050.00,000000220800,00000001055.00,000000056400,000940087608,000940088700
20200109,101110,00004958,2,101110,0,SMCB                 ,RG  ,000425314337,00000001060.00,000000002400,XC  ,D,XC  ,D,00000001060.00,000000246500,00000001065.00,000000051500,000940087683,000940088702
20200109,101110,00004961,2,101110,0,ASII                 ,RG  ,000425314338,00000007100.00,000000001000,FM  ,D,EP  ,D,00000007025.00,000000000100,00000007050.00,000000300000,000940088477,000940088704
20200109,101110,00004962,2,101110,0,ASII                 ,RG  ,000425314339,00000007100.00,000000001000,FM  ,D,EP  ,D,00000007025.00,000000000100,00000007050.00,000000300000,000940088478,000940088704
20200109,101110,00004963,2,101110,0,ASII                 ,RG  ,000425314340,00000007100.00,000000001000,FM  ,D,EP  ,D,00000007025.00,000000000100,00000007050.00,000000300000,000940088479,000940088704
20200109,101110,00004964,2,101110,0,ASII                 ,RG  ,000425314341,00000007100.00,000000001000,FM  ,D,EP  ,D,00000007025.00,000000000100,00000007050.00,000000300000,000940088480,000940088704
